Algorithm,n_bits_max,n_bits,Random_Number
XORSHIFT,40,588506868371
XORSHIFT,37,80119160983
XORSHIFT,36,52872466817
XORSHIFT,35,27953958349
XORSHIFT,37,98614065359
XORSHIFT,37,98694154057
XORSHIFT,39,470241320221
XORSHIFT,40,997175360003
XORSHIFT,40,582926471107
XORSHIFT,40,948801051857
XORSHIFT,40,879972069157
XORSHIFT,40,564218704597
XORSHIFT,36,67154509813
XORSHIFT,37,80609689109
XORSHIFT,40,672412012757
XORSHIFT,39,390884613701
XORSHIFT,40,563785491853
XORSHIFT,40,839381841043
XORSHIFT,40,702720749839
XORSHIFT,39,440389452443
XORSHIFT,40,943285695211
XORSHIFT,40,1037762100131
XORSHIFT,38,204624552841
XORSHIFT,40,896300545409
XORSHIFT,39,320020123237
XORSHIFT,40,745267242653
XORSHIFT,37,120287069641
XORSHIFT,40,1033170131471
XORSHIFT,40,699898446673
XORSHIFT,40,961154726867
XORSHIFT,40,1030897094551
XORSHIFT,38,261352122593
XORSHIFT,40,853917812789
XORSHIFT,39,459286348811
XORSHIFT,39,371829980917
XORSHIFT,40,983049539711
XORSHIFT,40,1036027644263
XORSHIFT,39,357990988661
XORSHIFT,37,117181009969
XORSHIFT,39,362866200623
XORSHIFT,40,796998459931
XORSHIFT,40,765270947137
XORSHIFT,38,226953168439
XORSHIFT,39,541949289059
XORSHIFT,40,1028290944517
XORSHIFT,40,899408421179
XORSHIFT,39,323421001429
XORSHIFT,40,617843990161
XORSHIFT,40,771717052907
XORSHIFT,37,117042546793
XORSHIFT,40,947266292879
XORSHIFT,39,321493216567
XORSHIFT,39,460038945493
XORSHIFT,40,745575444461
XORSHIFT,40,817883632187
XORSHIFT,40,834855844003
XORSHIFT,40,1029916900087
XORSHIFT,39,471921635063
XORSHIFT,55,32816998920030191
XORSHIFT,55,28777616484960017
XORSHIFT,56,56582047213088081
XORSHIFT,52,3447606200131789
XORSHIFT,56,37536147025408237
XORSHIFT,56,43814421278151779
XORSHIFT,56,56927561609568511
XORSHIFT,56,39058978079693881
XORSHIFT,52,4413154851058237
XORSHIFT,55,32164501531428377
XORSHIFT,55,22164872142860999
XORSHIFT,55,27242196117070157
XORSHIFT,55,18723895866775487
XORSHIFT,53,8717710229247367
XORSHIFT,55,19651553157432551
XORSHIFT,56,42276488746811699
XORSHIFT,56,51570588617525713
XORSHIFT,53,5524123389767551
XORSHIFT,55,27318598014519167
XORSHIFT,53,7876216366422293
XORSHIFT,56,45895079883182953
XORSHIFT,54,16832951662203151
XORSHIFT,55,34442901813181817
XORSHIFT,56,36485225463821599
XORSHIFT,55,27283369469325257
XORSHIFT,56,45189026736335423
XORSHIFT,56,43744781392850683
XORSHIFT,51,1356322205024791
XORSHIFT,55,20403199312866499
XORSHIFT,56,45786838000522873
XORSHIFT,56,58146831486510551
XORSHIFT,55,34460279846421223
XORSHIFT,56,43273967913170921
XORSHIFT,56,64961578595106121
XORSHIFT,56,53273889568777147
XORSHIFT,55,33960659327899543
XORSHIFT,56,46624381144595399
XORSHIFT,43,5434176160373
XORSHIFT,55,31044780318181687
XORSHIFT,80,814781879701426031106851
XORSHIFT,80,1095646550593894894733311
XORSHIFT,80,1079004884485741256026741
XORSHIFT,80,1064999772779922193239049
XORSHIFT,80,1188014299948633596704627
XORSHIFT,80,636879862228317726411871
XORSHIFT,80,907014680636583782378429
XORSHIFT,78,237515968204530587363959
XORSHIFT,80,879376513273658516432573
XORSHIFT,78,290132436111759500436017
XORSHIFT,80,893027092704631345072193
XORSHIFT,79,424541211136696701133159
XORSHIFT,77,77081643788279815446761
XORSHIFT,80,694933772683206188844659
XORSHIFT,80,1042220792398941524128663
XORSHIFT,80,1161510796986368088170993
XORSHIFT,79,498911805060153521434837
XORSHIFT,77,118649706177611327779561
XORSHIFT,77,129778915437223594699229
XORSHIFT,80,1145380174570281503915617
XORSHIFT,78,178493352147431203411007
XORSHIFT,78,249612966238024716913351
XORSHIFT,80,960970298323606450480409
XORSHIFT,76,53891382689716253324549
XORSHIFT,80,741380435745655702691267
XORSHIFT,79,308839365256634785845757
XORSHIFT,80,930806514481601151071753
XORSHIFT,80,639972089837193039650987
XORSHIFT,80,822720492694629501205591
XORSHIFT,79,359379209520073545070447
XORSHIFT,76,46732849973610563311259
XORSHIFT,127,159369798698255520058166024012194047503
XORSHIFT,128,205122499386958697802944798959582767457
XORSHIFT,126,43895137933657317190125080510351376353
XORSHIFT,128,247315305348290989091116998971355971123
XORSHIFT,128,326529250222132112649459720152432817499
XORSHIFT,128,274216540018954484514184703257043841989
XORSHIFT,127,164085811511058660645868482995801373701
XORSHIFT,128,267809242759370304115076587439268427717
XORSHIFT,128,260136889363863459434475673861976560723
XORSHIFT,128,287903446260019399503427169076508220681
XORSHIFT,127,94860087168328457594396433867345802361
XORSHIFT,125,32988794418060621304468857344062017577
XORSHIFT,126,62685433346371571613560491791205961447
XORSHIFT,128,336329390239244712665234128763706328121
XORSHIFT,128,332282043063065397654032232034775024329
XORSHIFT,128,319148146574649520579962407278698520579
XORSHIFT,125,39372609670436602665662039341813261883
XORSHIFT,126,80776055883502276014728658429275111053
XORSHIFT,126,50182871253333942568882791261498622511
XORSHIFT,128,314591596832312256275773282802947575191
XORSHIFT,128,230530291222265938098444471937862444309
XORSHIFT,167,127435638865169477420213331332370545983013505020443
XORSHIFT,167,165635346470362251397890900838341920847137377257437
XORSHIFT,168,243244325892883070234538962807469334411367223440161
XORSHIFT,168,228583019726524532137400625689004228931409409675431
XORSHIFT,168,324653127633503121191787581308494220002793964014279
XORSHIFT,167,121774409888439799984221855149685159415661790997177
XORSHIFT,168,195960633335595575123780143344154104184658964140533
XORSHIFT,168,189366199307286169098680699979222989726879031037651
XORSHIFT,168,317395008412165795418652515106921548845087150554061
XORSHIFT,224,25420635820688728715768187446829027184173653714621391865959290534531
XORSHIFT,223,7446165258408216661738801487139958343575682300073065056200045798571
XORSHIFT,224,19735480483384871848026591826386937398767891391002127142668876876809
XORSHIFT,224,24193244800639620720033334235521928322492615288161941732485175860043
XORSHIFT,224,22672815373390250059152789829541953086957769880443485876079364438299
XORSHIFT,222,6172995970496821430548567505233200412459485266356511637923474388019
XORSHIFT,224,23988644725817593854630972331483625379998662728780420051862044291527
XORSHIFT,221,2683187649636276211717457097334081230797688941988349466155525513763
XORSHIFT,224,25450970867512191966084660920788463359279953982736871731905861332017
XORSHIFT,224,15210457139024443980738585321457874716013949113306569669714684353799
XORSHIFT,224,21915189980290404510739182838777760779685575339173375484624431549439
XORSHIFT,252,6617991825985254454873654403760638062056189686569158211418006935270995812921
XORSHIFT,254,18113958033022320249284500950350731760450776285485667139755504236206024651311
XORSHIFT,256,99096594472637896989998977298451625797079193488833121110602465753882447805911
XORSHIFT,255,43166026142760020952389461369831465363380338317647723555696003507232219959311
XORSHIFT,256,58425114954327693835700919281625995116748400395863821467646818421760794288151
XORSHIFT,250,1374914129552522564922926743210644996287643097560086800363784010153243364871
XORSHIFT,256,90413509246255078322602363070056561333030647456974507453259048527812909557287
XORSHIFT,256,106346565715615795717116668343698631962731887378003728766666132332947409545423
XORSHIFT,255,55827684401447800393919935019675278706106606560770329147780943036052624199061
XORSHIFT,256,72250894817310719565634539698894079397125414179482820333557790257729717107887
XORSHIFT,512,9081867890637519836764251773754241133979924299833680661065109903185882671747557453951335955843407908083780476128871044195792118408811677565366090623181129
XORSHIFT,506,109779092673633828849054876533204106043730743422969502720650671793597403917061494831868089920680026856230536550901544545207185736351402175273730859513331
XORSHIFT,512,6756511994349123562670626514020189177318853804337447859829990341230320114219344421420907318180990661573127508496349840769665423730730685778091123815844579
XORSHIFT,512,11174508207271480864088429254268029446650016327328119948167062637731780614506100305937211991164526527216859118474906300395167267441362041129409375924206647
XORSHIFT,512,9964640004165981675013440565655160532021303614462501407799604804241276347639631556523961321006656572983564205975124003086462855221835198496154653021210273
XORSHIFT,1024,133057933926180901730217430949495573947236857340242413722793023478135881835409673726557547733587865189871369188026864522946161151263448702164479626519036238807543882546069238623127996115385092956813537247873814855292348749538725764404213015487610992258543465491420680667203082213506664126341353977348929601637
XORSHIFT,1024,143971856067481547113280304525501469798506346103668488710306163698408955642013919519985122037283747449455273550965519586200889258880274857529299653926663284818378371814646428051558349896695937557555572693501451878753256312676081718253603838718186251255435628266905007300551566825501594125336786451242986058899
XORSHIFT,1020,7578945618326515066135147448840381778912295003181970286232981842326996541045975768978018599498871653518021055668931773566362434154561559631992134457923361894774756966392580593947165047024260936548195958560203738211939335651659888109054807621763566635662717434941186306999879306149604322719107908403679204913
XORSHIFT,2046,7469249433638075514046981244566605273950492701336728957124673100546226675827079792560068670420400354380874832144888588795903599170983465732552269885004400437205502352597459168555097270136612787358845745880977696799518245018253054109625212478021891949388887504415043843771804333957821493095437042168636179717872694411362851947607576107387698219855918869962765219004601865200168594050687924330111820165361812494432357311222673145620748611578873982339744386621013697517471989532901276258957002650676951547419287307439557655879502466633057062013742865118222627224512288010857398828585342831565248063093584104176433120709
XORSHIFT,4096,778957683369702509750395009930672054045148499735277841004449596973042917898016419486469320107243273940941202473725644529829192086324916885027247582407156674788116600398176445425394539291511358456802368410477818375898692519956486829825978125843339271467934001413491828228571337229389880332650172768748138232780098895944615519546194644703027614657751123413774913040017167372165352341094525927309164255751307912739907200689072688683540154226994942653644161439038291550726146707412172275794821003618855628113737287832719233045473831185709950180255542749237224125109932662238948036414260219325569497516475877796589261325168526601935812096129712468721687333388951034185218811315037828367372543622716602684914858108233901005172723864539061456774603632759616358870317762135795685637132894145378701182129187827004397550472901683879004464770394980657600214452219447178847412106810851217730909155343875836020101811208586197108785363356405359520647457895370999536181020656038724835797436908937674122567930574525455540206394625859833444652836315610225073982418007186578803183963100896571700712291565593697394631110671151255288755876263951211528896994283562700617979209510720788233353941140771338652296511658940338463778772774550008005878114801033
